,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count
611,UCMgTNTP-Kw5kWBhs0pcaOwA,Celebrity Fitness,2010-03-15,Celebrity Fitness pioneered the concept of combining a fitness center and entertainment.,Fitness,2,1452,1452,2163535
612,UCuu-lDX8BL4JHmrH2GlZP9A,Star Trac Fitness,2008-12-17,,Fitness,1,2107,2107,648027
613,UCc8ZklqgSPSUZ6yW71aHTgw,Horizon Fitness,2010-10-07,,Fitness,0,1499,1499,847338
614,UCZP1pu-K5ln7GQfv4oQQ00Q,Fledge Fitness,2006-06-01,Fledge Fitness is dedicated to bringing you top quality weight loss information. Lose weight using intermittent fasting and see how great your body will feel and ...,Fitness,15,67595,67595,5833870
615,UCaD8iiVr2i1GSP1oaEKSOzg,Z Sweat Dance & Fitness,2016-05-07,"Hello and welcome to our channel! Z Sweat Dance and Fitness is a new studio in Maryland, US. Opened by two friends and entrepreneurs, Mariela and Nati, our ...",Fitness,0,12307,12307,4510926
616,UC4bcZ2b4kS4sOHsCPyBXcDg,Fitness Gang Kerala,2017-05-15,"Fitness tips in malayalam and english: we cover topics related to yoga, gym, zumba, salsa, motivation, personality development, various health and well being ...",Fitness,0,29252,29252,1184804
617,UCTVF47O4nrLDMRKkxtAppag,Saurabh's Fitness,2017-06-06,A normal Guy Who knows Some Basic Martial arts and Loves Training people For there Fitness. Specialized In CALISTHENICS AND BODY WEIGHT TRAINING.,Fitness,0,17561,17561,721010
618,UCyvPpCpYpcg2c56yVckbHrw,KSK Fitness,2017-04-22,17 years old - Natural Bodybuilder - Instagram.com/kskfitness.,Fitness,0,144,144,4730
619,UCwXvdfehcNUsoVmI5VNyDZQ,Heaven Seven Fitness 777,2014-05-13,"Hello Welcome❤SUBCRIBE MY FITNESS MOTIVATION CHANNEL THANKS SO MUCH❤ All about Fitness, Workouts, Diet Tips, and Exercise Beautiful ...",Fitness,0,23863,23863,7508197
620,UCtsx-BiD2FX52w-0rS6A-YQ,Urdu Health and Fitness,2017-08-11,Is Channel Par Hum Har Roz Aap Ke Liye Video Upload Karte Hain.Aap Un Ko Dekh Kar Apni Health Se Related Fawaid Utha Sakte Hain Aur Healthy Life Jee ...,Fitness,0,8198,8198,2096994
621,UCTflLiT-4uFwBaQz7zl0oPw,Darryl Edwards - The Fitness Explorer,2010-06-30,"Visit http://www.TheFitnessExplorer.com for Paleo Fitness workouts, Primal playouts, natural movement, paleo nutrition and holistic health advice.",Fitness,120,1852,1852,1057640
622,UCa4ekTc9VXhR4st3wW6QMPg,Dreamwalker Fitness,2007-04-06,"What's going on! Dreamwalker Fitness is all about fitness (yes, really), nutrition and lifestyle vlogging! My name is Andonny and I am a soon-to-be certified fitness ...",Fitness,1,1104,1104,65858
623,UCRBEGyMPu_j6cTAYnMBAZXQ,Joseph Williams -JAWs Fitness,2014-03-10,New Videos every Week! I have my Bachelors of Science in Exercise Physiology. I have spent the last 4 years while earning my degree experimenting on myself ...,Fitness,0,2217,2217,131372
624,UCwGqtA3ol2I1bYeFr0pvZGQ,Angel Fitness,2014-01-26,"Acest canal este creat pentru tine, incepator sau nu, in domeniul de fitness, pentru a-ti oferi informatii legate de nutritie, antrenamente, exercitii, provocari, ...",Fitness,0,110335,110335,15494055
625,UCiJH_orU3bPAUvdrcu2MQYA,Time Fitness,2013-09-21,"Dear friends, There is no secret that video is the best way to market your organization's products or services. More and more companies make use of platforms ...",Fitness,0,1627,1627,199562
626,UCwS7o_WbRMbfyPyymZyEgag,Alpha Male Strategies Fitness - AMS,2017-12-26,AMS Vlogging Channel.,Fitness,0,6927,6927,117599
627,UCC9lN20FuCXMAm1PbDX9GpA,LIONZ Fitness,2017-08-10,"Original LIONZ Fitness, about Fitness Motivation, Workout Motivation, Bodybuilding Motivation.",Fitness,0,12645,12645,1158975
628,UCfKHHPAL299huGAhAJdYWyg,Elite Fitness With Steve,2015-05-05,My channel is here to HELP; it is that simple. Having a way to help people has always been a dream of mine. Born with a compromised immune system and ...,Fitness,0,215,215,50654
629,UC1nC1_rOpVnQCc2F2lDHx0Q,Fitness - Topic,2013-12-13,"Physical fitness is a state of health and well-being and, more specifically, the ability to perform aspects of sports, occupations and daily activities. Physical fitness ...",Fitness,0,231076,231076,0
630,UCtcQ6TPwXAYgZ1Mcl3M1vng,CrossFit®,2008-02-05,"CrossFit® is the principal strength and conditioning program for many police academies and tactical operations teams, military special operations units, ...",Fitness,309,1219082,1219082,537963646
631,UCzzYnZ8GIzfB1Vr3hk2Nj9Q,Tiger Fitness,2009-11-20,"NEW VIDEOS DAILY! Fitness channel led by TigerFitness.com CMO/MTS Nutrition CEO Marc Lobliner covering all topics related to fitness, current events and ...",Fitness,378,354461,354461,94663251
632,UC41kgkOx1d3S2qrcSfjRBuA,Fitness Models,2014-08-04,Fitness Models is your fitness universe.,Fitness,0,0,0,6182074
633,UCNqbcf-5nORpyfzrqQNLSVw,Jason Blaha Fitness,2013-10-18,"Jason Blaha Fitness covers training, nutrition and social information around the topics of gaining muscle, losing fat, improving athletic performance & fitness for ...",Fitness,0,0,0,59510677
634,UC-SvIaMolsKG21sCBHDJFBA,Fitness Atlantic,2006-09-03,"""From Spectacular Staging with Concert Music and Lighting, This one has it all!"" ""The Fitness Atlantic Championship is one of the largest fitness, model, and ...",Fitness,16,5141,5141,3885214
635,UC9Jo9_zmVw5n9jrmAOB6BnA,WILLITARY FITNESS! FIT FUN AT HOME!,2007-05-19,POWERFUL WORKOUT ROUTINES TO HOT MUSIC!,Fitness,1,21685,21685,2916238
636,UC4FhvdvgZU5CVbXi2uWgiZg,TwinMuscle,2010-09-21,"Keith and Kevin Hodge, the Hodgetwins, are famously known for their comedy, fitness commentary, and relationship advice on their YouTube channels ...",Fitness,14964,1951019,1951019,420896797
637,UCb1sAjU1m57NqTdGpvao8Sg,MrYorkieLover Fitness,2009-05-04,"Bodybuilding, Nutrition, Leroy Colbert, Astrology, Surf & Skate, & Dating.",Fitness,167,0,0,77104327
638,UC77goSo0vhnhNqHC5qersNg,IFBB TV Official,2011-04-12,The International Federation of Bodybuilding and Fitness (IFBB) is a competitive bodybuilding organization founded in 1946 by brothers Ben and Joe Weider.,Fitness,4,29320,29320,8643476
639,UCd6fjx-FmvP4LjTYasblAGQ,U.S. Forces Fitness,2009-10-22,Fitness training by the Military. Prepare to sweat!,Fitness,0,2760,2760,560164
640,UCNuhsivb85Co_zmwBbYDHKQ,barthelfitness,2009-07-31,"Barthel Fitness is a youtube channel revolved around fitness and bodybuilding. Videos in the kitchen, the gym and so much more. We are also a global ...",Fitness,1094,80328,80328,22998172
641,UCD0nBMLdq_KbIK9u-mzpNkA,BeFiT,2006-08-12,"Get high-quality workouts & re-shape your body from head to toe with BeFit! Transform yourself with top fitness trainers like Denise Austin, Jane Fonda, Billy ...",Fitness,281,2824676,2824676,259168516
642,UCaHx0T1LWrVKWF1XfWWLSuw,OmarIsuf,2009-04-12,FOR BUSINESS E-MAILS CONTACT sales@raskolapparel.com.,Fitness,708,706752,706752,140936038
643,UCFMFYU4YCZ0X0oft8AawOcg,Williams Fitness,2016-02-28,"""Home Of The Gainz"" The Protein Works Discount   20% OFF EVERYTHING LINK: http://bit.ly/2sX3vyz CODE: WILLFIT20 Support The Channel   ...",Fitness,0,102732,102732,62832526
644,UCg_tz2iw7_-gf2xIL-DdM2g,Kali Muscle,2008-04-10,"I'm here to Motivate and Inspire. I upload daily videos relating to Fitness, Gaming, Cooking and Vlogs. Thank You For Supporting My Channel!",Fitness,570,1690584,1690584,310116887
645,UCmaqzK94PwSEDET8HEQ_pTQ,Generation Iron Fitness & Bodybuilding Network,2012-05-08,Welcome to the Generation Iron Fitness Network. The number one source for everything bodybuilding. Providing exclusive original content that continues to ...,Fitness,0,186400,186400,46281402
646,UCwJfDTNqtM5n-dQBfuuHzYw,Men's Health,2009-03-25,"The official YouTube channel for Men's Health magazine. Actionable tips and expert advice on fitness, health, nutrition, weight loss, sex and relationships, style, ...",Fitness,21,193600,193600,18170633
647,UCnR_8DU5JCG0y95uI_5ynPw,Ben Greenfield Fitness,2008-07-15,"Nutrition, exercise, fat loss and health videos from http://www.BenGreenfieldFitness.com, the web's top source for free performance, nutrition and fat loss advice, ...",Fitness,12,34939,34939,6350541
648,UC2ycqdFV0EmY5LmfM9mWkQg,Brian Turner,2012-11-22,"My name is Brian Turner and I'm an 9 year natural vegan bodybuilder who's here to relate, teach a bit and have fun with you guys through my videos! I live in ...",Fitness,6,244104,244104,37653193
649,UCrnXgvpJ56xtqVvsKh8RYYw,BigJsExtremeFitness,2009-03-07,A HardCore Gym for REAL results!! Passionate about spreading knowledge on safe INTENSE training no matter how young or old you are. We are all brothers ...,Fitness,794,103255,103255,12968486
650,UCU1iJ2ChGwaNLvBjip0p2Ag,Christian Guzman,2012-03-16,The Official Page Of Christian Guzman.,Fitness,58,827583,827583,180640211
651,UCeqR0F3O1V11CiiOaJbd1pw,MattDoesFitness,2013-03-20,My name is Matt and I do fitness. I also eat quite a lot...,Fitness,2,139754,139754,15373687
652,UC4VRWqQ-caHC_m5Z8urykBg,Speed Power Fitness,2013-01-15,"Your one stop shop for strength, power and performance training information.",Fitness,2,1141,1141,463562
653,UCU6G1fkeesHqjJAC2oM4lyg,Premier Fitness Systems,2010-03-17,Premier Fitness Systems is a Fitness studio located in Scottsdale Arizona. Our mission is to motivate and educate individuals to achieve a healthier way of life.,Fitness,2,4560,4560,1013601
654,UCGiexTMZyCgAcypIvqhpVgQ,EVOLVE FITNESS & HEALTH,2013-11-28,"Daily videos instructing how to perform new exercises, and occasional playlists showing you quick workouts you can do anywhere, based on the Evolve ...",Fitness,0,4627,4627,1487465
655,UCGEHjlrUbMIU2Z4BDAqRTEQ,FITNESS Magazine,2006-09-26,"At FITNESS Magazine, we're here to help you get healthy with workouts, healthy recipes and diet plans, fitness and beauty advice and inspiring success stories ...",Fitness,31,32233,32233,7767408
656,UCe072WU1CTmEZhkPS4bM6cQ,Brandon Carter,2012-12-02,"Free Workout Videos! (F.A.Q. 6'2 / 190 lbs) Best Selling Author, Speed Reader, Fitness Expert.",Fitness,45,750198,750198,109601381
657,UCn2DsMZcx7zrzaIWs58eX2w,Aleš Lamka - Fitness,2014-04-19,Aleš Lamka - Fitness -- Like a superhuman -- Dělej co tě baví! - Online trenér - http://aleslamka.cz/online-trener/ - Tréninková videa - Aktuální informace o mém ...,Fitness,0,123287,123287,22627222
658,UCNfwT9xv00lNZ7P6J6YhjrQ,Brandon Campbell Diamond,2012-04-24,Lift heavy. Eat Well. Gains.,Fitness,181,178970,178970,29132585
659,UCNeLFVqmsz1ykGWxIzapHHw,Men's Fitness,2012-06-19,"Men's Fitness Magazine: Everything for every man. Improve your strength, endurance, health and style with expert tips.",Fitness,0,34673,34673,6681696
660,UCHZ8lkKBNf3lKxpSIVUcmsg,Matty Fusaro,2007-10-31,Fusaro Fitness is set out to inform and educate the masses on nutrition and training while motivating people to transform their lives. The mission is to inspire ...,Fitness,232,173194,173194,32062669
661,UCwher3o4YKb85XUztEh53Eg,Lee Hayward,2006-11-08,Since 1999 my Total Fitness Bodybuilding website has been online helping people build better bodies. I've been around since the start of the online ...,Fitness,3489,252603,252603,69697351
662,UCYf8u3wvgty9YJ_lwXtjKWA,Gamers Fitness Group,2013-08-28,Gamers Fitness Group is a channel for The gamer who not only wants to stay fit but also still stays true to their roots as a Gamer. GFG is a channel to show others ...,Fitness,0,33277,33277,8560558
663,UCWz3CWyJHJMiK8IzNnmJw5Q,Road To Glory,2013-08-22,B a part of a German Fitness Channel that makes differences! Follow ✓ Share ✓ Impressum: http://shop.myroadtoglory.net/Impressum.,Fitness,2,122135,122135,26163988
664,UCfzp-VtceORLoJlX32OcbdA,BikiniModelFitness,2010-05-21,"The best, hottest, and Sexist Female Fitness and Bikini Models teaching you how to get a hot body.",Fitness,193,962650,962650,267649504
665,UCW6EhFcuDNhi9XWMYlxTw5g,Melissa Bender,2007-08-06,"100% Free Home Workouts! New exercise videos 3-5 Days Per Week. Full Workout Breakdowns, Huge Variety of Exercise Moves, Recipes, and Tips for Healthy ...",Fitness,26,107542,107542,16679105
666,UCXqj4IW0j9xMUxaHbLlerOA,Fitness & Music,2014-05-02,"The channel dedicated to those who love taking care of his health and body. Aerobics, Fitness, Workout, Jogging, Running, etc. in the best playlist to enhance ...",Fitness,0,30923,30923,9210748
667,UCEFHwgY3M8_4w1T5QpC_i_A,My Fitness Girls,2014-02-03,MY FITNESS GIRLS is a channel that features various motivational videos performed by models and fitness athletes. The channel contains several videos about ...,Fitness,0,0,0,64728510
668,UCe48zO2uEpUP-XtI8rxv6sg,Relentless Jake Fitness,2013-06-04,Welcome to my fun workout channel where fitness is life! My goal is to make fitness and working out enjoyable and adaptable for everyone looking to get into the ...,Fitness,0,30118,30118,1784637
669,UCvCwGWW0od-BCfRtU2euaLg,SeanVigueFitness,2009-08-16,"New workouts posted each week* Hello friend! I have the honor of being the ""Most Watched Online Yoga and Pilates Guy"" and was recently named one of the ...",Fitness,123,123665,123665,14996878
670,UCFoe1jpBJZB9sPUDoLMykGA,Lumowell - fitness | Español,2014-12-23,Wellness y fitness evolucionado. Videos para mejorar la salud y el bienestar.,Fitness,0,437853,437853,39127962
671,UCPlqUggohC1vldNi3biHkvA,Fitness Incentive,2010-10-18,"Watch, learn and enjoy Fitness incentive instructional and informational videos, including our popular FI Minute and Cookin' with Cor video series.",Fitness,0,170,170,104230
672,UCrd4Hfglr4EczsLXKdGvCLA,Zuzka Light,2011-12-17,"My name is Zuzka Light, and my channel is all about Fitness, Healthy Lifestyle and Holistic Health. I post tips about exercise and diet every single week.",Fitness,1914,583374,583374,71083529
673,UCtE1l7hJ1helcsyxoquNDvQ,NBO FITNESS,2012-06-29,"YOUTUBE FITNESS PERSONALITY, TRAINER, FAMILY MAN AND PART-TIME PS4 GAMER! MY MOTTO IS....... MAKE GAINS, FUCK EXCUSES! GO TO MY ...",Fitness,7,0,0,578196
674,UCXFazK2sRYkuNgZ_Xs7BKUg,Batman Fitness,2016-11-06,Salut à tous je suis Batman fitness de la vérité.,Fitness,0,878,878,210536
675,UCrF6sYzdIgo64yi5GlcSsDw,Pain & Gain Fitness,2011-03-28,Management: Christian Torres Video Edit: Denisse Marfil Booking Only: markethinkr@gmail.com (Business Only) For Questions and Comments: ...,Fitness,12,0,0,11426915
676,UCIJwWYOfsCfz6PjxbONYXSg,blogilates,2009-06-13,"Full length POP Pilates, PIIT28 and fun Bootcamp Sculpting workouts to Top 40 Hits with certified fitness instructor Cassey Ho. Make sure you download the ...",Fitness,2117,4145524,4145524,564234131
677,UC1CVzH-XVr3E-kTT6D8hhfg,FitnessFAQs,2010-01-08,Build Muscle & Strength by Bodyweight.,Fitness,271,491450,491450,53871957
678,UCM49GyZHNJOtv4ZSswMzy8A,Zumba,2006-06-01,The Zumba® program is a fitness-party with a contagious blend of Latin and international rhythms that provides a fun and effective workout to a global ...,Fitness,722,755383,755383,143473918
679,UCynYFK5Rt5yXdG7Sw0hbAgg,Brett Cap,2013-03-22,"I'm here to help you help yourself. My guy and girl-friendly, at-home and gym workout routines are easy to follow at any fitness level. I also share healthy recipes ...",Fitness,394,544345,544345,29197868
680,UCi4gGsIyk2POksHpqB5S6Xg,Fitness For All,2011-01-03,"High pressure jobs, serpentine traffic and overcommitted social calendars leave you with no time to exercise? Don't worry, fitness is now just a click away.",Fitness,147,51554,51554,0
681,UCb1TOrjCWjxnAomfr6n_bpQ,ERNEST DIFT - THE FITNESS BOY,2014-03-25,"""El fitness, es mi manera de enfocar la vida de una manera distinta. Saludable e invasora, que siempre esta ahí para hacerme sentir bien. Conócela y.",Fitness,0,638740,638740,53854910
682,UClVxlTdjXCH02L9WtiPu_rg,Kanekin Fitness,2014-11-12,Hey everyone! 「金筋」へようこそ！筋トレや健康生活に興味があるなら、このチャンネルは君にぴったり！:）,Fitness,0,189475,189475,55266635
683,UCeJICuSKNGMVQbAAzH6DcAw,Family Fizz,2014-06-24,"Join the #FizzFam! We make DAILY videos where our mission is to make you smile! SUBSCRIBE FOR A DAILY DOSE OF HAPPINESS! Hold on, let's properly ...",Fitness,0,731175,731175,147929657
684,UCcxfwrMPiJU47se3xpdrpQw,UNSATISFIED - Ege Fitness,2016-07-02,UNSATISFIED !! Refused to be AVERAGE !!,Fitness,0,0,0,45435604
685,UCi0AqmA_3DGPFCu5qY0LLSg,Rebecca-Louise,2012-09-22,"Welcome to the #RALPHIES! A fun loving community working out together and inspired to be more! Join us to get confident, strong and have some FUN!",Fitness,1,398938,398938,43797007
686,UCU7J3bxynfGRz--EFZ9-Dvw,Rob Lipsett,2011-11-14,The official YouTube channel of Rob Lipsett.,Fitness,0,364447,364447,33294597
687,UCLM7hSlT14X9FQbskiexIQw,Feminine Fitness,2013-05-02,,Fitness,1,71264,71264,10802009
688,UCNwgXivmou8MFoWNNi5Imbw,vicsnatural workout and fitness channel,2007-08-04,"Vicsnatural is the best exercise, health, fitness and workout channel. The channel offers videos on how-to perform exercise movements for overall fitness and ...",Fitness,944,179978,179978,25159733
689,UClzDIMsdz5O5hHNz4iRgGTw,Health And Fitness,2013-10-07,T-series presents Guru Mann's Health and Fitness Channel. One stop place for all your health queries and fitness programs. Guru Mann a Certified fitness ...,Fitness,0,1117381,1117381,116086793
690,UCtg-WxwloE0cwFeIea7ckqw,Tony Horton,2013-09-17,"Tony Horton has created some of America's most groundbreaking fitness programs—P90X®, P90X2®, 10-Minute Trainer®, Power90®, and now ...",Fitness,0,219427,219427,14222109
691,UCHR8buHJs3fPOIuWQx_dkCw,Adicto Al Fitness,2013-02-07,"Creemos firmemente que puedes conseguir lo que te propongas, sólo hace falta trabajo duro, disciplina y objetivos claros!! Aquí te daremos Consejos de ...",Fitness,1,971278,971278,83424549
692,UCNo5ccPlcZJ2f82olCRebDA,HappyAndFitFitness,2012-11-02,"Atemberaubende Beine? Knackarsch? Definierte Arme und ein starker Rücken? Um fit zu sein, brauchst du kein Fitnessstudio! Trainiere da, wo du gerade bist.",Fitness,0,150236,150236,22685022
693,UC3g6isgZShtLsfpY-MBawmw,Sam's Fitness - Gym Equipment,2009-01-14,"Sam's Fitness - Gym Equipment is the Australian distributor of Barbarian Line, Powertec and Ironmaster gym equipment. We stock a complete range of squat ...",Fitness,0,76008,76008,33940582
694,UCDlzhl0gOmqB_iV6C39wiTw,Boyko Fitness Family,2014-10-09,,Fitness,0,106546,106546,7386128
695,UCqVof1x_T_7xEcv4_LQetOg,Dance Fitness with Jessica,2014-02-20,Hey Ya'll! my name is Jessica! I have been teaching dance classes for over 6 years now. My goal is to help inspire and motivate people to make positive ...,Fitness,0,509721,509721,74635800
