,index,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count,Upload Frequency,Popularity,Label
559,249,UCkbFDtDfnPmZEdgd1nhyKCQ,4FS Gaming,2016-04-15,"Welcome to 4FS Gaming! We are a group of mates dedicated to bringing you a range of gaming content, from the Xbox One and PC. We have made a pledge to ...",Gaming,0,9552,9552,1549998,3,1559550,0
560,281,UCAIGJn8wLYm5IddQ0E7Qliw,iOS Gaming World,2013-10-07,The only place to be for all your iOS App needs with direct itunes links straight from your iPhone & iPad with just a touch of a button. - Please subscribe and also ...,Gaming,0,2005,2005,1556982,1,1558987,0
561,299,UCx1HjzyQkomnucs12VfNaiA,Gaming Blog,2011-10-10,Cause I'm Addicted to gaming! I Upload everyday so subscribe today!,Gaming,16,3612,3612,1530043,1,1533671,0
562,312,UC07JpCn-IUv4KnJUjRba9Wg,Dosgamert,2014-07-09,Nostalgic value for retrogamers in the Highest HD quality you can find on Youtube! All in 1080p and 60fps! // Facebook // -- http://facebook.com/Dosgamert ...,Gaming,0,3052,3052,1335213,3,1338265,0
563,237,UCSgOaBFfb8229ZJ7_-KYeFQ,Al's Gaming,2013-08-13,"Game Lore, Analysis and Critique. Please note that the quality of earlier videos is not good as my latest, this channel is a constantly improving project, video, ...",Gaming,0,5509,5509,1072091,6,1077600,Popular
564,256,UC2WVneTzH3xMgYVkyXk_HdA,GAMING with JEE,2016-04-03,"hi guys, this is jee i play bunch of game and i share with you guys. If you? You will enjoy them so make sure to subscribe. I upload daily GTA 5 and GTA 5 Online ...",Gaming,0,7163,7163,475495,1,482658,0
565,247,UCN2cpueuYwPYIbRPcknme7Q,Christian 26 Gaming,2016-02-28,"Welcome to My Channel My Name Is Christian I am a 26 Year Old Streamer And Life long Gamer. The Games - I Play Tom Clancy the Division, Rainbow Six ...",Gaming,0,4424,4424,311038,1,315462,0
566,242,UCk96eqyyjOTui8NChSH8LPg,Stupid Cat Gaming,2017-11-25,If you love gaming please subscribe.,Gaming,0,1516,1516,206356,1,207872,0
567,238,UC2pG2hee7OIWQ4G7fpcJm0g,BasSTOP Gaming,2017-11-04,,Gaming,0,185673,185673,0,-2,185673,Inconsistent
568,272,UCfYFIyWJXqS5xxPi7QhsJtA,Pro Gaming Club,2011-04-23,To be a Gamer isn't so Easy.,Gaming,0,1541,1541,150944,1,152485,0
569,257,UCIsI5fhMGXGpabFyd48i_CA,The Gaming Explorer,2017-02-09,Hi I'm Jay The Gaming Explorer! This channel is for the PC & PS4 games ill be livestreaming as time goes on. I live stream mostly daily while chatting with all the ...,Gaming,0,3385,3385,144387,1,147772,0
570,258,UCu8MkYCN5xdAvcmYcLweVHw,Shooting Star Gaming,2015-11-20,My channel is a live streaming channel. I will mostly be livestreaming survival horror and some action - adventure or stealth games!,Gaming,0,1431,1431,109539,1,110970,0
571,262,UCqY3v2oUY-tQ00vvgBJu3OA,Loonymagic gaming,2013-12-09,Psn... XxL00NY_MAG1CxX sponsors-XxRENEGADE-REAPERxX -XxASH-MANxX -XxBOPOtheCLOWNxX -Xxkiller-videoxX Donate via...,Gaming,0,1544,1544,94889,1,96433,Popular
572,245,UCPPuqgEcvAM45l9SetUR4wQ,iSharp Gaming,2017-05-07,Welcome to iSharp Gaming! My channel consists of professional fortnite content. Amazing streams and a little NBA 2k 18. If you enjoy I wouldn't mind seeing you ...,Gaming,0,2721,2721,68914,1,71635,0
573,232,UCA1xsnr9xBtCBiJpxLVsZLg,MazTech Gaming,2017-11-07,"This channel is dedicated to the true gamer! For those of you that LOVE video games, and for those of you who LOVE Let's plays, trophy guides and livestreams, ...",Gaming,0,1230,1230,31664,1,32894,Popular
574,243,UCVtWIzxBhiW9gbCBka0eUFQ,Tag Gaming,2017-08-11,Streaming!,Gaming,0,3279,3279,17252,5,20531,0
575,259,UCvAZ_V3f6_M9prRvlONViTA,xxxtentacion Gaming,2016-12-15,"on this channel I upload videos from my camera roll and random shit you guys send me also subscribe to my main channel “xxxtentacion”, i'm using this platform ...",Gaming,0,1033,1033,13242,1,14275,0
576,7,UC-SV8-bUJfXjrRMnp7F8Wzw,RomanAtwoodVlogs,2013-08-12,"I'm Roman Atwood, this is my life as a Father to my sons Noah and Kane and daughter Cora, along with my girlfriend Brittney in Ohio. I've made pranks on ...",Vlog,221,14474703,14474703,4637219859,2,4651694783,Popular
577,3,UCG8rbF3g2AMX70yOd8vqIZg,Logan Paul Vlogs,2015-08-29,22 year old kid in Hollywood making crazy daily Vlogs! Join the movement and Be A Maverick: https://shoploganpaul.com/,Vlog,0,17264398,17264398,3629500393,2,3646764791,0
578,53,UCJZ7f6NQzGKZnFXzFW9y9UQ,SHAYTARDS,2008-10-01,If life's worth living then it's worth recording!!!,Vlog,512511,5038499,5038499,2735785085,11,2741336095,Inconsistent
579,92,UC9gFih9rw0zNCK3ZtoKQQyA,JennaMarbles,2010-02-16,For Business Inquiries: http://jennamarblesblog.com/contact-me/ http://www.facebook.com/pages/Jenna-Mourey/311917224927 ...,Vlog,55238,18075554,18075554,2683228939,7,2701359731,0
580,24,UCtinbF-Q-fVthA0qrFQTgXQ,CaseyNeistat,2010-02-15,"Hi, I live in New York City and love YouTube. some FAQs Q. what'd i shoot that with A; BIG CAMERA; http://amzn.to/1MIJUGK WIDE LENS; ...",Vlog,650,9365133,9365133,2180188551,3,2189554334,Popular
581,26,UCmh5gdwCx6lN7gEC20leNVA,David Dobrik,2014-12-19,To see what I'm doing when I'm not vlogging add me on snapchat: @DavidDobrik Business: DavidDobrikBusiness@gmail.com.,Vlog,0,6606524,6606524,2145610555,3,2152217079,0
582,1,UC_hoQDD6zKcIqpIYLsFbBeA,Mo Vlogs,2013-09-22,Im 21 years old I live in Dubai. On my youtube Channel i am a vlogger. (Dubai youtuber) Business email : movlogsbusiness@gmail.com POSTAL ...,Vlog,0,5330434,5330434,1398255632,1,1403586066,0
583,30,UC-fouMSM9Zot3x8Hw2_Y5yw,Adam Saleh Vlogs,2012-07-28,SUBSCRIBE for Daily Videos! :) Booking Contact - info@AdamSalehworldwide.com.,Vlog,122,3977029,3977029,1094852639,1,1098829790,0
584,10,UCyjhyJoPHcQRxPLnWPjOecg,J House Vlogs,2014-08-15,"We are loving, learning, serving, and playing together with our 5 little kids: Isaac (9), Elise (7), Caleb (5), Laura (3), and our beautiful little baby girl. We love ...",Vlog,0,1315528,1315528,1006107093,1,1007422621,0
585,75,UCVyM1Zknz3u2hGLAN2NVtZg,CJ SO COOL,2014-12-27,"The coolest YouTuber you know! Subscribe for the best Pranks, Challenges, Vlogs, Giveaways, and Reactions 🤘  🤘  🤘   To email me for business only ...",Vlog,0,5073890,5073890,976490181,3,981564071,0
586,107,UCCCysu6ecuB4TFqzkyxLJaA,MattyBVlogs,2011-06-27,This is the Official VLOG Channel of MattyBRaps! Thank you for visiting and please SUBSCRIBE! BUSINESS/PRESS CONTACT: info@mattybllc.com ...,Vlog,1430,3392909,3392909,977343067,7,980737406,0
587,70,UCnEn0EUV13IR-_TK7fiIp3g,PointlessBlogVlogs,2010-03-12,,Vlog,230,4095782,4095782,944832134,2,948928146,0
588,54,UCK2ACorzpH-igxuHZ2ObCEA,itsJudysLife,2010-03-10,Benji and I are daily vloggers from Seattle. We've been vlogging every day since October of 2011 before we started our family! We have 3 beautiful daughters ...,Vlog,2786,1600743,1600743,852580059,1,854183588,0
589,35,UCGaVdbSav8xWuFWTadK6loA,vlogbrothers,2007-01-02,Raising nerdy to the power of awesome.,Vlog,5415,3123018,3123018,740039052,4,743167485,0
590,21,UCrUbqTCagwsaP2Fmr0p1TsA,MoreZoella,2012-09-04,Business Contact: http://bitly.com/contactzoella Day in the life videos Bloopers Extras & general life-ness.,Vlog,279,4891275,4891275,725799300,4,730690854,0
591,41,UCzE4rHZD7TdxGqfMzVT_p2w,ThatcherJoeVlogs,2013-01-13,"Welcome to my second channel! I'd love to share with you all what I get up to on my days off, so what better way to do that then start vlogging! Enjoy :D Follow ...",Vlog,87,3660033,3660033,595780944,3,599441064,0
592,115,UCiZJtnTQunvoY0xgv-Ce_rg,NTN Vlogs,2016-05-04,NTN Vlogs Liên Hệ tài trợ/ Quảng cáo: Mobile: 0985215521 Facebook N.T.N: https://www.fb.com/NTNNguyenThanhNam Mail: Monstertattoovn@gmail.com.,Vlog,0,3714022,3714022,592309530,5,596023552,0
593,112,UC0Z9Id3pirzJg7JVUmiyPPw,HotSpanish Vlogs,2016-06-01,Canal secundario de HotSpanish Sigueme en mis redes sociales: Snapchat - HotSpanishtv Instagram - Hotspanishtv Twitter - Hotspanishtv.,Vlog,0,2770786,2770786,512634759,1,515405545,0
594,74,UCFYs3KYHDPoZfwGv0A4sYGQ,Life of Tom,2011-09-25,"Welcome to my Channel! Im Tom, also known as Syndicate! I upload a new vlog every day at 6pm GMT (UK Time). This channel is a look into my life & all the ...",Vlog,9809,2573793,2573793,461275549,1,463859151,0
595,51,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,2006-01-10,"Welcome to my official YouTube channel. Here you can find all my tracks, music videos and every week a new VLOG and A State Of Trance episode!",Vlog,4342,2141386,2141386,446296217,2,448441945,Popular
596,93,UCudeRz9YntRrmKBSqnHyKGQ,ConnorFranta,2010-04-24,Hello there. My name is Connor. I create content ranging from lifestyle vlogs to comedy skits to inspiration films and upload it to this channel every Monday.,Vlog,1898,5593190,5593190,417825961,9,423421049,Inconsistent
597,8,UCF1Q_zp3Eh3nuEHvMbdKkqg,AlishaMarieVlogs,2012-07-13,Hi I'm Alisha Marie and this vlog channel is a behind the scenes look into my life!!!,Vlog,16,2736291,2736291,401350233,3,404086540,0
598,71,UCMpOz2KEfkSdd5JeIJh_fxw,Shaaanxo,2009-01-18,"New video every Monday, Wednesday and Friday! :) Help me out by subscribing and enjoy all of my beauty and fashion related videos! If you want to see some ...",Vlog,2547,3154583,3154583,378462367,2,381619497,0
599,58,UCfRU6TVIzRaa_4gA8-_H7PA,TobyTurner,2006-05-14,"Audience! What are you doing on the about page of my secondary TobyTurner Lazy Vlog channel? Nobody reads those. Well, if you are... my main channel is ...",Vlog,21521,1900001,1900001,373417649,4,375339171,0
600,105,UC73Km9IHhumn8S6zJtG5RQA,Alex Wassabi,2010-11-26,"If you're not smiling, you're doing it wrong :)",Vlog,64,2725570,2725570,345226116,2,347951750,0
601,28,UCsl2vIAHvfb8r7ocg325GfQ,SuperwomanVlogs,2011-12-27,"Spent thousands of dollars on tuition, graduated and got a degree. I make YouTube videos now. I am also a happy unicorn that believes in one love. Join me on ...",Vlog,201,2475904,2475904,338045909,1,340522014,0
602,61,UCVrvnobbNGGMsS5n2mJwfOg,FunForLouis,2011-11-07,"My name is Louis Cole. I make a Daily Vlog of my life! I enjoy travelling the world with friends, having fun and inspiring others!",Vlog,211,2004010,2004010,288844599,2,290848820,Popular
603,101,UC1KsxDW7hhfeq5QQmFtInIw,julien solomita,2012-12-08,"I make videos documenting my life. I intensely enjoy creating an experience through my videos that draws from my own, while also playing with that dynamic and ...",Vlog,0,1479027,1479027,282329580,4,283808607,Popular
604,99,UCxjZe0qTFXh6jGm54LFWEDw,Aspyn and Parker,2011-01-22,"Hey guys! These vlogs are about our lives and the things we do. Subscribe and we hope you enjoy! Love, Aspyn and Parker.",Vlog,62,1716283,1716283,257331515,3,259047860,0
605,100,UCyQb1TTrfRzQZmEfsx770qw,Jon Olsson,2007-09-21,,Vlog,91,1134599,1134599,252141642,2,253276332,0
606,94,UCPNDZBSSUJ0d94jQjb1u6rQ,EnjoyVlogging,2012-08-18,"Marie, 23 ans, passionnée de voyages et de nouvelles aventures. ○ C O D E S  - P R O M O S : ⦁ CHAUFFEUR PRIVÉ : "" ENJOY "" 10€ sur vos deux première ...",Vlog,208,1478240,1478240,227371389,3,228849837,0
607,81,UCCHETeyWJzimrvgrKbcXDhw,Familia Carameluchi,2013-09-19,VLOGS DIARIOS | RETOS EN FAMILIA | VIDEOS DIVERTIDOS EN FAMILIA | FAMILIAS DIVERTIDAS | JUEGOS EN FAMILIA | VLOGS DIARIOS FAMILIARES ...,Vlog,0,930992,930992,222500486,2,223431478,0
608,95,UCfAEEhKikW1676DCa_0OWLA,Sprinkleofglitter,2010-01-18,"NEW VIDEOS EVERY MONDAY AND SOMETIMES A CHEEKY BONUS MIDWEEK. WOAH PONY, THAT'S EXCITING. Aloha! I love beauty, babies (particularly ...",Vlog,1644,2599189,2599189,211951512,3,214552345,0
609,110,UCshbzNZhSwE4G2qQNtXSyRQ,Wassabi VLOGS,2006-11-05,Hi! We do challenges and other shenanigans on this page! mKay bYe!,Vlog,1018,1322093,1322093,206918795,8,208241906,Inconsistent
610,96,UCGiSY-wqHv35wFvivMKlJTA,Trisha Paytas,2014-06-12,the daily life of trish!!! follow me around...cause that's not creepy hehe xo.,Vlog,0,1115832,1115832,199931356,2,201047188,0
611,38,UCDDgfKQE3eaD1H08VHRAfig,PontiacMadeDDG VLOGS,2014-07-26,THE MOST LIT DAILY VLOG CHANNEL ON YOUTUBE!!!! SUBSCRIBE AND JOIN DDGSquad NOW! #WeLit !!,Vlog,0,1325718,1325718,179923640,4,181249358,0
612,19,UCt3PiR2F6agxWThsJCkvPWg,TimothyDeLaGhetto Vlogs,2006-10-02,,Vlog,9981,1127770,1127770,176613167,4,177750918,Popular
613,109,UCOBx8y7hTi0q7AGaZEqPKKg,Ruti Beauty&Vlogs,2015-03-17,"[VLOGS DIARIOS] Se parte de nuestra vida diaria aquí en Japón, somos una familia Mexico-Japonesa, una Mexicana casada con un Japonés con 2 hermosos ...",Vlog,0,705034,705034,169612831,2,170317865,0
614,5,UCPVc4QnmAK13FdJydoQiljg,The Gabbie Vlogs,2014-01-25,Watch my stories unfold in real time! ▷FOLLOW ME ON INSTAGRAM: @thegabbieshow http://instagram.com/thegabbieshow ▷FOLLOW ME ON TWITTER: ...,Vlog,0,1578335,1578335,164548823,7,166127158,0
615,106,UCfa352_VIp2AI7R9Euh0QfA,JVevermind,2011-11-19,Boring Vlog Uploading. Please Wait...,Vlog,839,1758373,1758373,162614192,31,164373404,Inconsistent
616,4,UCLGe0PxyRFWmXVGJKq_gGvw,Fancy Vlogs By Gab,2015-07-20,,Vlog,0,1789298,1789298,158538992,5,160328290,0
617,12,UCrbSjN1_5U7hqFKRA0nvFXQ,Colleen Vlogs,2014-12-25,,Vlog,0,1345906,1345906,152553073,3,153898979,0
618,14,UCBhZjj4IOuuMRrCT-f_6_ug,Domo and Crissy Vlogs,2016-02-28,WELCOME TO OUR V L O G CHANNEL! IT'S DOMO AND CRISSSSSY ! WE BROUGHT A BABY BOY INTO THIS WORLD ON 3/14/17 AND WE WANNA SHARE ...,Vlog,0,1789745,1789745,144550890,6,146340635,0
619,97,UCn2MTOcWPppqn-hfh_qOF1Q,LaToya's Life,2010-01-27,"LaToya Forever presents LaToyasLife, a reality vlog-series. Welcome to the Official LaToyasLife Youtube channel! LaToyaForever™ is an online personality ...",Vlog,211,775980,775980,143784255,2,144560446,0
620,104,UCDod3BmyJaGN6uZaNg--rig,JennaMarblesVlog,2011-02-09,My vlogs go here...,Vlog,4477,1734153,1734153,138288155,17,140026785,Inconsistent
621,0,UCYL9lSER7W0kMXbGCprMS0A,Vlogs By DK4L,2015-10-14,"Hello it's DK4L De'arra and Ken your favorite couple, We've created this daily vlog channel for all our #DK4L FANS that love to follow us. Well here's a better ...",Vlog,0,1751757,1751757,134534521,4,136286278,0
622,68,UCPkbc6JNM7O299DY3ZyXJLw,MocnyVlog,2012-04-13,"MocnyVlog by Szafa. Vlogi z wyjazdów, życia oraz o tematyce Fast Food. Aktualnie głównie ""daily vlogi"".",Vlog,36,243665,243665,129896492,1,130140193,0
623,73,UCAkP51BEzkKimJh7KDflx_g,Mr Ben Brown,2006-10-15,"Film maker & photographer from London, uploading daily vlogs which are sometimes late due to projects, travel & life! I do my best to make my vlogs the best ...",Vlog,45,717380,717380,127479631,9,128197056,Inconsistent
624,40,UCHTa1-Yrmi8w2oy4Co1Jd2A,Connor Murphy Vlogs,2016-10-09,Vlogs and Extras.,Vlog,0,928353,928353,127079629,9,128007982,Inconsistent
625,11,UCcseTnvS6CC-mkIcwKfi-1A,Tana Mongeau Vlogs,2016-01-02,"Hi I'm Tana Mongeau, I'm a struggling demonetized influencer, but I'm also a daily vlogger. Check out my daily vlogs, makeup tutorials, clothing hauls and other ...",Vlog,0,1319242,1319242,103915160,5,105234402,0
626,111,UC3DkFux8Iv-aYnTRWzwaiBA,Peter McKinnon,2010-02-16,"I teach things about photography and cinematography. Oh, I also VLOG. :) And drink coffee. Lots of coffee.",Vlog,0,1989929,1989929,102725629,3,104715558,0
627,90,UCkxgqm7W2kJ--jb3cB0CT8Q,FleurDeVlog,2011-01-09,The daily adventures of Fleur & Mike! For Business Enquiries: lucys@jamesgrant.co.uk For Press Releases & Messages from Viewers: fleurdeforce@gmail.com.,Vlog,941,564482,564482,103425245,8,103990668,Inconsistent
628,25,UCIvGs1yGop7dDESN8r3f8Rg,Bach Vlogs,2011-06-18,Find out what @KingBach does EVERYDAY.,Vlog,1,1546048,1546048,100847962,4,102394011,0
629,89,UCo8wl3bJjAZGcP-XbaKJlbA,Gardner Quad Squad,2014-09-13,After struggling with infertility for 8 years we did IVF. We put in 2 eggs and both stuck and both split against all odds resulting in a 1 in 70 million chance of our ...,Vlog,0,363133,363133,93959776,2,94322909,0
630,80,UCe4Ff5bEjSFQAOCjgFWA7uA,Gilroy Vlogs,2014-01-06,"Together with my family, we make our lives public to you so we can make you smile, provide you entertainment, and show you how to love. Follow us on our ...",Vlog,0,607197,607197,89616558,5,90223755,0
631,102,UCdmGHoYdhb__gr8e-GKxaBQ,Caroline Vlog,2014-01-09,"Bienvenue dans mon univers! Chaîne de voyages, découvertes et bons plans tenue par Caroline. Ma boutique en ligne: https://www.ivylista.com/ Chaine mode ...",Vlog,0,607339,607339,89430860,5,90038199,Popular
632,42,UC-WN47gj27EoWYITQ4TwsBA,MarzBarVlogs,2012-05-17,HELLO! My Name is Alex Brooks or MarzBar and this is my Daily Vlogging Channel. Subscribe for new videos every day (6pm UK Time) where I share my daily ...,Vlog,0,466393,466393,88763411,1,89229804,0
633,84,UCzsPxrgq-aupKyqJsQ2uc4A,Slimmofication Vlogs,2012-12-23,Hey I'm Slim! Welcome to my daily vlogging channel! Email:Slimmofication@gmail.com Main Channel : http://www.youtube.com/user/SlimMofication.,Vlog,0,463040,463040,82233986,1,82697026,0
634,15,UC7FP6UyeIEiqvrvpw8nFRnw,Hodgetwins Vlogs,2012-07-06,Agent: Valentijn Sloot VSloot@gersh.com Management & Business Inquiries: hodgetwins@gmail.com.,Vlog,856,657323,657323,79687888,14,80346067,Inconsistent
635,50,UCqtc118chzxCUJExjeWbeEA,Zennie62 Daily Vlog,2006-04-21,"Zennie62 Daily Vlog - Zennie Abraham welcomes you to Zennie62 Daily Vlog. Zennie62 Daily Vlog is the long-running (established 2006, YouTube Partner ...",Vlog,124,40366,40366,72856802,1,72897292,0
636,87,UCQhEDac92Rq99--VFsJkjrA,Tara Babcock Vlogs! (2nd Channel),2013-08-03,"Welcome to my second channel! I made this channel for non-gaming content, and I pretty much do whatever I feel like here, from philosophical content to sexy ...",Vlog,7,334824,334824,71121922,3,71456753,0
637,27,UCwuRC9oEYPRV_drofrS-4kg,Alex Mandel Vlog,2012-03-26,Hey I'm Alex and I like to think of myself as a majestic seahorse prancing through the depths of the Pacific. Come prance with me!,Vlog,2,481334,481334,70634148,6,71115484,0
638,108,UC_jx6UXvRPu5g_BsSLwlMGw,Los Vlogs de Dross,2015-04-08,Canal secundario del youtuber DrossRotzank Moderado por AuR.,Vlog,0,1596667,1596667,68484009,7,70080676,0
639,36,UCPRlGA2w7C_DVw-1ynolJYw,Shaaanxo Vlogs,2011-07-19,"Its Shannon here, from Shaaanxo! This is my vlog channel :)",Vlog,156,541798,541798,65306889,2,65848843,0
640,67,UC6Cty1HbVfuG8u-0z7nKBXg,Samika Vlogs,2009-12-11,"A family of FOUR spreading love daily through positive living. Oh, and sometimes we like to dance and celebrate even the littlest things in life; like getting out of ...",Vlog,0,192011,192011,52367692,2,52559703,0
641,103,UChl-lOZZY2vo_Zho6cfj0uQ,Everyday Estée,2013-05-13,Hello! You've stumbled across my lifestyle/vlog channel where I get up close and personal and let you into my world! If you haven't already seen my main ...,Vlog,23,361796,361796,51492410,10,51854229,Popular
642,114,UCUBuQif8Zupe4T0_KbS_pZw,Claudia Sulewski,2010-01-19,Claudia Sulewski Vlogs.,Vlog,1103,676586,676586,49570020,10,50247709,Inconsistent
643,13,UC3evtGd5VPZgT-M7LslR_Lg,Tara Michelle Vlogs,2013-05-23,Hey everyone! This is a channel where I record my everyday life and share it with you guys! I hope you'll enjoy and maybe even find them entertaining hahah!,Vlog,0,325225,325225,44519132,2,44844357,0
644,113,UC2oGM-rxEOob46X6MvkquvA,SamanthaMariaVlogs,2010-01-28,This is my daily-life and ramblings channel! My main channel is 'Samantha Maria' but if you like things a bit more casual - this is the place for you!,Vlog,762,506425,506425,44051613,8,44558800,Inconsistent
645,46,UCNRfqSkBqZR8Ge_QnfwqgFQ,Wengie Vlogs,2013-06-25,This channel is my way of showing you another side of me than what you see on my main beauty & lifestyle channel! http://www.youtube.com/wengie Remember ...,Vlog,0,1752047,1752047,41924252,10,43676299,Inconsistent
646,64,UCLixIM8ZIGs6DJFKzQxPYqQ,Snow Dogs Vlogs,2011-01-30,"What is it like having Siberian Huskies and living in Northern Michigan? It's camping, going out in the Jeep, trail riding, going to the lakes, and exploring the ...",Vlog,138,156869,156869,41004115,1,41161122,0
647,72,UCxW86A5XGWdQ-968E0FJMMA,MARINA IVANOVA VLOG,2012-08-15,,Vlog,131,66727,66727,33378873,2,33445731,0
648,17,UC0JkmlYoBhkwNP59t2Q1Frg,Kavari Vlogs,2013-06-05,,Vlog,1,321597,321597,30300312,3,30621910,0
649,2,UCmMKeHNK3W2UDGnYckZJ1zQ,The Life Of Us Vlogs,2017-04-05,"Welcome to The Life of Us! Our channel will include Vlogs, Story times, Pranks, Challenges & more! TURN OUR NOTIFICATIONS ON TO STAY UPDATED!",Vlog,0,487371,487371,30078648,2,30566019,0
650,91,UC25bz9vwCn8Wfhj1reE6OhQ,NGA Vlogs,2013-04-14,Đăng ký miễn phí: https://goo.gl/Guok66 ▻ FB Cá Nhân: https://www.facebook.com/hoanganhc ▻ Fanpage: https://www.facebook.com/TheOnePieceC/?fref=ts ...,Vlog,0,79063,79063,29727438,1,29806501,0
651,82,UCWWA4cTfnTiBPd273M-HtEw,Sempre Bom Saber,2012-12-17,"Canal dedicado a produzir vídeos de debates, curiosidades e entretenimento sobre o mundo dos animes e mangás. Para me enviar algo: Felipe Andrade ...",Vlog,9,249386,249386,28881633,1,29131028,0
652,18,UC5rjqsGd6hRL6wmeDM8TD9Q,Britpoplife Vlogs,2012-04-23,"Finally, A vlog channel, an opportunity to express myself a little bit more on the YT. you can watch my day to day life, ramblings and a little encouragement For ...",Vlog,157,360964,360964,28480680,21,28841801,Inconsistent
653,55,UCq0pCdxfR4RRgMnne8JmIaw,PakShowbiz Vlog,2017-04-19,"PakShowbiz Vlog is All About Celebrities, Their Biography, Their Latest News, Bollywood reviews, Lollywood Reviews, Pakistan actress, hottest entertainment ...",Vlog,0,71044,71044,27866390,1,27937434,0
654,86,UCL1vh3zWuqy_HMVfoKb1Qcw,Linkin Simpson's vlogs,2010-07-06,"Всем привет, я Толян и снимаю видео-обзоры (чаще всего не натуральной и вредной) еды и напитков, так же веду...",Vlog,60,83027,83027,26760756,7,26843843,0
655,59,UCrkahiSmFd6w0fmdZ95K_wA,Trucker Josh VLOGS,2012-04-23,"Trucker, Youtube, and Creepy Neighbour. Traveling all Canada and USA creating DAILY VLOGS! Twitter: @truckerjosh456 Add me on Facebook: http://www.",Vlog,85,75416,75416,24623366,1,24698867,0
656,29,UCR0VLWitB2xM4q7tjkoJUPw,Vlog Creations,2016-11-29,"My values are unchanging in comedy, courage, and creativity. I'm adding consideration to my list of values. This channel allows me to express myself in ways ...",Vlog,0,221977,221977,18760202,3,18982179,0
657,77,UCfVv-jMd1OX3_RoM7BxzJdQ,Kayla Lashae Vlogs,2010-09-05,This is the life of Kayla Lashae.,Vlog,49,92885,92885,18808459,3,18901393,0
658,23,UCOXFVINC6GCo86LBy0NQCIg,Romee Strijd,2017-07-03,,Vlog,0,512158,512158,17816957,13,18329115,Inconsistent
659,66,UCpAoDaXW7Q9-D-KuZl5OmLw,Stowed Stuff Daily Vlogs,2010-02-18,"Welcome to Stowed Stuff Daily Vlogs! We are Annie, Chris, Emily (12), Aidan (9), Owen (7), Andrew (4). We upload a new vlog everyday. We love dance ...",Vlog,1,24358,24358,18004724,2,18029083,0
660,69,UC5J78rr3mI8VAQ1jGrIlohw,Matt and Em Vlog,2014-03-07,"Welcome to Matt and Em Vlog! We have a family vlog where we post videos daily of our life adventures with our family! We have three boys, Carter (8) and Drake ...",Vlog,0,62186,62186,15691233,2,15753419,0
661,60,UCnaZE47rzGMTD6Xjzj3ty8A,Family Of Hope Vlogs,2013-09-19,"We are the MAINVILLES!! Ronnie (dad), Cayden, R.I.P. OUR SON Elijah (aka Drax Shadow) and MOM (aka Melody). I vlog our Lives daily as a Family Vloggers.",Vlog,0,47564,47564,15352504,1,15400068,0
662,37,UCJu32YspnuE7bck6Li-vyfQ,UIC Vlogs,2017-04-21,29 Year Old guy from Mumbai known as ' Ur IndianConsumer ' [UIC] shares his life on YouTube.,Vlog,0,143116,143116,14936768,5,15079884,0
663,76,UC3cQWF3e0qcIDEBzCzqp_SQ,TRAVEL VLOG IV,2013-12-01,Elke dag een video over reizen & lifestyle.,Vlog,0,86539,86539,14971740,1,15058279,0
664,16,UC-XXD_eJ1NUeWb1T4q92PoA,Taylor Girlz VLOGS,2017-09-14,,Vlog,0,319172,319172,14363796,4,14682968,0
665,78,UCgneYJoJkfJLUDDnDif-u_Q,DayByDay Vlogs,2014-11-19,We are a big Canadian family vlogging our lives day by day! Come join us in our adventures and our journey to owning our first horse! Watch us as we grow and ...,Vlog,0,34608,34608,11068029,1,11102637,Popular
666,39,UCJ3xy7rzDKtySZLrUVCQfjQ,Leesha Vlogs,2008-09-28,Hey! This is Leesha (xsparkage for the more known name) This will be my non makeup channel :),Vlog,829,74897,74897,10641247,14,10716973,Inconsistent
667,34,UCcCLyk1Te4ioNycEoKdunbg,Karina Bear Vlogs,2015-07-02,,Vlog,0,901202,901202,8944712,11,9845914,Inconsistent
668,49,UCtUnzu9r7okKRzY6PX_jXdQ,Chandler Alexis Vlogs,2013-06-23,this is my vlog channel. my life is only interesting when i film it so dont be fooled! Well watch one of my videos and you might like it & if you do make sure to ...,Vlog,0,163135,163135,9531154,4,9694289,0
669,98,UCI4kXahIsuJYCmrEkjFjAtA,ilie's vlogs,2014-10-17,Nu mă interesează să fiu cel mai bogat om din cimitir. Pentru mine contează mai mult să mă duc la culcare seara și să pot spune că am facut ceva minunat.,Vlog,0,1330452,1330452,8137342,4,9467794,0
670,9,UC8b8jeJgftvh6eDXxgddA-A,Laura Lee Vlogs,2015-04-01,This is my Second Channel! VLOG CHANNEL! My First Channel is my beauty channel: youtube.com/user/laura88lee Instagram: @larlarlee Tweet Me ...,Vlog,0,392535,392535,8947619,19,9340154,Inconsistent
671,52,UCpKV3InanmihC8do0XRoBkQ,HalloweenHellmouth,2009-10-29,"A daily HALLOWEEN vlog of a ""Home Haunter"" finding Halloween in his everyday life, attempting to get a professional Haunted Attraction, and his everyday ...",Vlog,227,15150,15150,7592976,1,7608353,0
